ACID|FIXEDTERM_MNTHS|FIXEDTERM_YEARS|REPRICING_PLAN|RATE_FIXING_METHOD|ENTITY_CRE_FLG|DEL_FLG|LCHG_USER_ID|LCHG_TIME|RCRE_USER_ID|RCRE_TIME|TS_CNT|FLOAT_INT_TBL_CODE|FLOAT_REPRICING_FREQ_MNTHS|FLOAT_REPRICING_FREQ_DAYS|RULE_CODE|BANK_ID
012567867|0|0|F||Y|N|CDCI|2014-04-27 11:00:40.0|CDCI|2014-04-27 11:00:39.0|1||0|0||01
012542268|0|0|F||Y|N|CDCI|2014-04-26 12:35:58.0|CDCI|2014-04-26 12:35:58.0|1||0|0||01
012554672|0|0|F||Y|N|CDCI|2014-04-26 20:46:13.0|CDCI|2014-04-26 20:46:12.0|1||0|0||01
012554580|0|0|F||Y|N|CDCI|2014-04-26 20:43:11.0|CDCI|2014-04-26 20:43:10.0|1||0|0||01
012582374|0|0|F||Y|N|CDCI|2014-04-29 16:49:12.0|CDCI|2014-04-29 16:49:12.0|1||0|0||01
012582203|0|0|F||Y|N|CDCI|2014-04-29 16:43:13.0|CDCI|2014-04-29 16:43:13.0|1||0|0||01
012568021|0|0|F||Y|N|CDCI|2014-04-27 11:07:39.0|CDCI|2014-04-27 11:07:38.0|1||0|0||01
012567910|0|0|F||Y|N|CDCI|2014-04-27 11:02:38.0|CDCI|2014-04-27 11:02:37.0|1||0|0||01
012582311|0|0|F||Y|N|CDCI|2014-04-29 16:46:53.0|CDCI|2014-04-29 16:46:53.0|1||0|0||01
012567872|0|0|F||Y|N|CDCI|2014-04-27 11:00:53.0|CDCI|2014-04-27 11:00:53.0|1||0|0||01
012568025|0|0|F||Y|N|CDCI|2014-04-27 11:07:46.0|CDCI|2014-04-27 11:07:46.0|1||0|0||01
012545714|0|0|F||Y|N|CDCI|2014-04-26 14:06:31.0|CDCI|2014-04-26 14:06:30.0|1||0|0||01
012567946|0|0|F||Y|N|CDCI|2014-04-27 11:04:30.0|CDCI|2014-04-27 11:04:29.0|1||0|0||01
013083954|0|0|F||Y|N|CDCI|2015-03-17 19:45:51.0|CDCI|2015-03-17 19:45:50.0|1||0|0||01
012997700|0|0|F||Y|N|CDCI|2015-03-08 18:00:37.0|CDCI|2015-03-08 18:00:37.0|1||0|0||01
012537641|0|0|F||Y|N|CDCI|2014-04-26 10:36:08.0|CDCI|2014-04-26 10:36:08.0|1||0|0||01
012537645|0|0|F||Y|N|CDCI|2014-04-26 10:36:16.0|CDCI|2014-04-26 10:36:16.0|1||0|0||01
012568107|0|0|F||Y|N|CDCI|2014-04-27 11:11:37.0|CDCI|2014-04-27 11:11:36.0|1||0|0||01
012568109|0|0|F||Y|N|CDCI|2014-04-27 11:11:42.0|CDCI|2014-04-27 11:11:41.0|1||0|0||01
012568135|0|0|F||Y|N|CDCI|2014-04-27 11:13:03.0|CDCI|2014-04-27 11:13:02.0|1||0|0||01
012567408|0|0|F||Y|N|CDCI|2014-04-27 10:41:01.0|CDCI|2014-04-27 10:41:00.0|1||0|0||01
012581579|0|0|F||Y|N|CDCI|2014-04-29 16:20:58.0|CDCI|2014-04-29 16:20:57.0|1||0|0||01
012581615|0|0|F||Y|N|CDCI|2014-04-29 16:22:23.0|CDCI|2014-04-29 16:22:22.0|1||0|0||01
012582169|0|0|F||Y|N|CDCI|2014-04-29 16:41:58.0|CDCI|2014-04-29 16:41:57.0|1||0|0||01
012581559|0|0|F||Y|N|CDCI|2014-04-29 16:20:07.0|CDCI|2014-04-29 16:20:07.0|1||0|0||01
012554332|0|0|F||Y|N|CDCI|2014-04-26 20:34:17.0|CDCI|2014-04-26 20:34:16.0|1||0|0||01
012567528|0|0|F||Y|N|CDCI|2014-04-27 10:45:32.0|CDCI|2014-04-27 10:45:32.0|1||0|0||01
012554336|0|0|F||Y|N|CDCI|2014-04-26 20:34:24.0|CDCI|2014-04-26 20:34:24.0|1||0|0||01
012554078|0|0|F||Y|N|CDCI|2014-04-26 20:24:42.0|CDCI|2014-04-26 20:24:42.0|1||0|0||01
012554079|0|0|F||Y|N|CDCI|2014-04-26 20:24:44.0|CDCI|2014-04-26 20:24:43.0|1||0|0||01
012554082|0|0|F||Y|N|CDCI|2014-04-26 20:24:49.0|CDCI|2014-04-26 20:24:48.0|1||0|0||01
012582199|0|0|F||Y|N|CDCI|2014-04-29 16:43:04.0|CDCI|2014-04-29 16:43:03.0|1||0|0||01
012554529|0|0|F||Y|N|CDCI|2014-04-26 20:41:34.0|CDCI|2014-04-26 20:41:34.0|1||0|0||01
012554664|0|0|F||Y|N|CDCI|2014-04-26 20:45:56.0|CDCI|2014-04-26 20:45:55.0|1||0|0||01
012554198|0|0|F||Y|N|CDCI|2014-04-26 20:29:31.0|CDCI|2014-04-26 20:29:30.0|1||0|0||01
012545713|0|0|F||Y|N|CDCI|2014-04-26 14:06:29.0|CDCI|2014-04-26 14:06:29.0|1||0|0||01
012567706|0|0|F||Y|N|CDCI|2014-04-27 10:52:52.0|CDCI|2014-04-27 10:52:52.0|1||0|0||01
012581871|0|0|F||Y|N|CDCI|2014-04-29 16:31:35.0|CDCI|2014-04-29 16:31:34.0|1||0|0||01
012581994|0|0|F||Y|N|CDCI|2014-04-29 16:35:56.0|CDCI|2014-04-29 16:35:55.0|1||0|0||01
012554525|0|0|F||Y|N|CDCI|2014-04-26 20:41:27.0|CDCI|2014-04-26 20:41:26.0|1||0|0||01
012568035|0|0|F||Y|N|CDCI|2014-04-27 11:08:14.0|CDCI|2014-04-27 11:08:14.0|1||0|0||01
012567540|0|0|F||Y|N|CDCI|2014-04-27 10:45:58.0|CDCI|2014-04-27 10:45:57.0|1||0|0||01
012567296|0|0|F||Y|N|CDCI|2014-04-27 10:37:12.0|CDCI|2014-04-27 10:37:12.0|1||0|0||01
012567304|0|0|F||Y|N|CDCI|2014-04-27 10:37:27.0|CDCI|2014-04-27 10:37:27.0|1||0|0||01
012567794|0|0|F||Y|N|CDCI|2014-04-27 10:56:50.0|CDCI|2014-04-27 10:56:50.0|1||0|0||01
012567795|0|0|F||Y|N|CDCI|2014-04-27 10:56:53.0|CDCI|2014-04-27 10:56:52.0|1||0|0||01
012568089|0|0|F||Y|N|CDCI|2014-04-27 11:10:38.0|CDCI|2014-04-27 11:10:37.0|1||0|0||01
012574389|0|0|F||Y|N|CDCI|2014-04-27 14:47:06.0|CDCI|2014-04-27 14:47:05.0|1||0|0||01
012567901|0|0|F||Y|N|CDCI|2014-04-27 11:02:07.0|CDCI|2014-04-27 11:02:07.0|1||0|0||01
012567655|0|0|F||Y|N|CDCI|2014-04-27 10:50:34.0|CDCI|2014-04-27 10:50:33.0|1||0|0||01
012567657|0|0|F||Y|N|CDCI|2014-04-27 10:50:38.0|CDCI|2014-04-27 10:50:37.0|1||0|0||01
012567960|0|0|F||Y|N|CDCI|2014-04-27 11:04:55.0|CDCI|2014-04-27 11:04:55.0|1||0|0||01
012567961|0|0|F||Y|N|CDCI|2014-04-27 11:04:59.0|CDCI|2014-04-27 11:04:58.0|1||0|0||01
013084110|0|0|F||Y|N|CDCI|2015-03-17 19:54:30.0|CDCI|2015-03-17 19:54:30.0|1||0|0||01
012581538|0|0|F||Y|N|CDCI|2014-04-29 16:19:26.0|CDCI|2014-04-29 16:19:26.0|1||0|0||01
012568231|0|0|F||Y|N|CDCI|2014-04-27 11:18:22.0|CDCI|2014-04-27 11:18:21.0|1||0|0||01
012568198|0|0|F||Y|N|CDCI|2014-04-27 11:17:02.0|CDCI|2014-04-27 11:17:01.0|1||0|0||01
011856164|0|0|V||Y|N|SYSTEM|2012-12-15 09:05:36.0|SYSTEM|2012-12-15 09:05:36.0|0||0|0||01
013000508|0|0|F||Y|N|CDCI|2015-03-09 09:57:33.0|CDCI|2015-03-09 09:57:32.0|1||0|0||01
012906884|0|0|F||Y|N|CDCI|2014-12-29 15:20:54.0|CDCI|2014-12-29 15:20:53.0|1||0|0||01
012906888|0|0|F||Y|N|CDCI|2014-12-29 15:21:11.0|CDCI|2014-12-29 15:21:10.0|1||0|0||01
012906644|0|0|F||Y|N|CDCI|2014-12-29 15:00:45.0|CDCI|2014-12-29 15:00:44.0|1||0|0||01
011860890|0|0|F||Y|N|SYSTEM|2012-12-15 09:08:38.0|SYSTEM|2012-12-15 09:08:38.0|0||0|0||01
011854975|0|0|F||Y|N|SYSTEM|2012-12-15 09:04:50.0|SYSTEM|2012-12-15 09:04:50.0|0||0|0||01
011855822|0|0|V||Y|N|SYSTEM|2012-12-15 09:05:24.0|SYSTEM|2012-12-15 09:05:24.0|0||0|0||01
011864308|0|0|F||Y|N|SYSTEM|2012-12-15 09:11:49.0|SYSTEM|2012-12-15 09:11:49.0|0||0|0||01
011855759|0|0|F||Y|N|SYSTEM|2012-12-15 09:05:23.0|SYSTEM|2012-12-15 09:05:23.0|0||0|0||01
011855830|0|0|F||Y|N|SYSTEM|2012-12-15 09:05:25.0|SYSTEM|2012-12-15 09:05:25.0|0||0|0||01
011858444|0|0|F||Y|N|SYSTEM|2012-12-15 09:07:04.0|SYSTEM|2012-12-15 09:07:04.0|0||0|0||01
011858324|0|0|V||Y|N|SYSTEM|2012-12-15 09:07:00.0|SYSTEM|2012-12-15 09:07:00.0|0||0|0||01
011863969|0|0|F||Y|N|SYSTEM|2012-12-15 09:10:43.0|SYSTEM|2012-12-15 09:10:43.0|0||0|0||01
011856316|0|0|V||Y|N|SYSTEM|2012-12-15 09:05:42.0|SYSTEM|2012-12-15 09:05:42.0|0||0|0||01
011864489|0|0|V||Y|N|SYSTEM|2012-12-15 09:11:55.0|SYSTEM|2012-12-15 09:11:55.0|0||0|0||01
011855351|0|0|V||Y|N|SYSTEM|2012-12-15 09:05:06.0|SYSTEM|2012-12-15 09:05:06.0|0||0|0||01
011865406|0|0|V||Y|N|SYSTEM|2012-12-15 09:12:31.0|SYSTEM|2012-12-15 09:12:31.0|0||0|0||01
011864677|0|0|V||Y|N|SYSTEM|2012-12-15 09:12:02.0|SYSTEM|2012-12-15 09:12:02.0|0||0|0||01
011864686|0|0|V||Y|N|SYSTEM|2012-12-15 09:12:02.0|SYSTEM|2012-12-15 09:12:02.0|0||0|0||01
011855327|0|0|F||Y|N|SYSTEM|2012-12-15 09:05:05.0|SYSTEM|2012-12-15 09:05:05.0|0||0|0||01
011855331|0|0|F||Y|N|SYSTEM|2012-12-15 09:05:05.0|SYSTEM|2012-12-15 09:05:05.0|0||0|0||01
011864386|0|0|V||Y|N|SYSTEM|2012-12-15 09:11:51.0|SYSTEM|2012-12-15 09:11:51.0|0||0|0||01
011863782|0|0|F||Y|N|SYSTEM|2012-12-15 09:10:35.0|SYSTEM|2012-12-15 09:10:35.0|0||0|0||01
011855250|0|0|V||Y|N|SYSTEM|2012-12-15 09:05:02.0|SYSTEM|2012-12-15 09:05:02.0|0||0|0||01
011864633|0|0|V||Y|N|SYSTEM|2012-12-15 09:12:01.0|SYSTEM|2012-12-15 09:12:01.0|0||0|0||01
011864575|0|0|V||Y|N|SYSTEM|2012-12-15 09:11:58.0|SYSTEM|2012-12-15 09:11:58.0|0||0|0||01
011864619|0|0|V||Y|N|SYSTEM|2012-12-15 09:12:00.0|SYSTEM|2012-12-15 09:12:00.0|0||0|0||01
011856023|0|0|F||Y|N|SYSTEM|2012-12-15 09:05:31.0|SYSTEM|2012-12-15 09:05:31.0|0||0|0||01
011858257|0|0|V||Y|N|SYSTEM|2012-12-15 09:06:57.0|SYSTEM|2012-12-15 09:06:57.0|0||0|0||01
011865358|0|0|V||Y|N|SYSTEM|2012-12-15 09:12:30.0|SYSTEM|2012-12-15 09:12:30.0|0||0|0||01
011858918|0|0|V||Y|N|SYSTEM|2012-12-15 09:07:24.0|SYSTEM|2012-12-15 09:07:24.0|0||0|0||01
011855581|0|0|F||Y|N|SYSTEM|2012-12-15 09:05:16.0|SYSTEM|2012-12-15 09:05:16.0|0||0|0||01
011864289|0|0|F||Y|N|SYSTEM|2012-12-15 09:11:48.0|SYSTEM|2012-12-15 09:11:48.0|0||0|0||01
011864293|0|0|F||Y|N|SYSTEM|2012-12-15 09:11:48.0|SYSTEM|2012-12-15 09:11:48.0|0||0|0||01
011854775|0|0|V||Y|N|SYSTEM|2012-12-15 09:04:43.0|SYSTEM|2012-12-15 09:04:43.0|0||0|0||01
011854741|0|0|F||Y|N|SYSTEM|2012-12-15 09:04:41.0|SYSTEM|2012-12-15 09:04:41.0|0||0|0||01
011854747|0|0|V||Y|N|SYSTEM|2012-12-15 09:04:41.0|SYSTEM|2012-12-15 09:04:41.0|0||0|0||01
011856390|0|0|V||Y|N|SYSTEM|2012-12-15 09:05:45.0|SYSTEM|2012-12-15 09:05:45.0|0||0|0||01
011858383|0|0|V||Y|N|SYSTEM|2012-12-15 09:07:02.0|SYSTEM|2012-12-15 09:07:02.0|0||0|0||01
011864370|0|0|V||Y|N|SYSTEM|2012-12-15 09:11:51.0|SYSTEM|2012-12-15 09:11:51.0|0||0|0||01
011865428|0|0|V||Y|N|SYSTEM|2012-12-15 09:12:32.0|SYSTEM|2012-12-15 09:12:32.0|0||0|0||01
011856759|0|0|V||Y|N|SYSTEM|2012-12-15 09:05:59.0|SYSTEM|2012-12-15 09:05:59.0|0||0|0||01
011856700|0|0|V||Y|N|SYSTEM|2012-12-15 09:05:57.0|SYSTEM|2012-12-15 09:05:57.0|0||0|0||01
011854855|0|0|V||Y|N|SYSTEM|2012-12-15 09:04:46.0|SYSTEM|2012-12-15 09:04:46.0|0||0|0||01
011857083|0|0|F||Y|N|SYSTEM|2012-12-15 09:06:13.0|SYSTEM|2012-12-15 09:06:13.0|0||0|0||01
011860039|0|0|V||Y|N|SYSTEM|2012-12-15 09:08:05.0|SYSTEM|2012-12-15 09:08:05.0|0||0|0||01
011857598|0|0|F||Y|N|SYSTEM|2012-12-15 09:06:32.0|SYSTEM|2012-12-15 09:06:32.0|0||0|0||01
011857607|0|0|V||Y|N|SYSTEM|2012-12-15 09:06:32.0|SYSTEM|2012-12-15 09:06:32.0|0||0|0||01
011858823|0|0|V||Y|N|SYSTEM|2012-12-15 09:07:21.0|SYSTEM|2012-12-15 09:07:21.0|0||0|0||01
011856739|0|0|F||Y|N|SYSTEM|2012-12-15 09:05:58.0|SYSTEM|2012-12-15 09:05:58.0|0||0|0||01
011856737|0|0|F||Y|N|SYSTEM|2012-12-15 09:05:58.0|SYSTEM|2012-12-15 09:05:58.0|0||0|0||01
011863764|0|0|V||Y|N|SYSTEM|2012-12-15 09:10:34.0|SYSTEM|2012-12-15 09:10:34.0|0||0|0||01
011854785|0|0|V||Y|N|SYSTEM|2012-12-15 09:04:43.0|SYSTEM|2012-12-15 09:04:43.0|0||0|0||01
011856498|0|0|F||Y|N|SYSTEM|2012-12-15 09:05:50.0|SYSTEM|2012-12-15 09:05:50.0|0||0|0||01
011855450|0|0|V||Y|N|SYSTEM|2012-12-15 09:05:10.0|SYSTEM|2012-12-15 09:05:10.0|0||0|0||01
011865332|0|0|V||Y|N|SYSTEM|2012-12-15 09:12:29.0|SYSTEM|2012-12-15 09:12:29.0|0||0|0||01
011856952|0|0|F||Y|N|SYSTEM|2012-12-15 09:06:08.0|SYSTEM|2012-12-15 09:06:08.0|0||0|0||01
011860205|0|0|V||Y|N|SYSTEM|2012-12-15 09:08:13.0|SYSTEM|2012-12-15 09:08:13.0|0||0|0||01
011859620|0|0|F||Y|N|SYSTEM|2012-12-15 09:07:51.0|SYSTEM|2012-12-15 09:07:51.0|0||0|0||01
011864716|0|0|V||Y|N|SYSTEM|2012-12-15 09:12:03.0|SYSTEM|2012-12-15 09:12:03.0|0||0|0||01
011856193|0|0|V||Y|N|SYSTEM|2012-12-15 09:05:37.0|SYSTEM|2012-12-15 09:05:37.0|0||0|0||01
011860017|0|0|V||Y|N|SYSTEM|2012-12-15 09:08:05.0|SYSTEM|2012-12-15 09:08:05.0|0||0|0||01
011858916|0|0|V||Y|N|SYSTEM|2012-12-15 09:07:24.0|SYSTEM|2012-12-15 09:07:24.0|0||0|0||01
011858975|0|0|V||Y|N|SYSTEM|2012-12-15 09:07:26.0|SYSTEM|2012-12-15 09:07:26.0|0||0|0||01
011858046|0|0|V||Y|N|SYSTEM|2012-12-15 09:06:50.0|SYSTEM|2012-12-15 09:06:50.0|0||0|0||01
011855887|0|0|F||Y|N|SYSTEM|2012-12-15 09:05:26.0|SYSTEM|2012-12-15 09:05:26.0|0||0|0||01
011860397|0|0|V||Y|N|SYSTEM|2012-12-15 09:08:21.0|SYSTEM|2012-12-15 09:08:21.0|0||0|0||01
011865227|0|0|V||Y|N|SYSTEM|2012-12-15 09:12:25.0|SYSTEM|2012-12-15 09:12:25.0|0||0|0||01
011858059|0|0|F||Y|N|SYSTEM|2012-12-15 09:06:50.0|SYSTEM|2012-12-15 09:06:50.0|0||0|0||01
011858003|0|0|V||Y|N|SYSTEM|2012-12-15 09:06:48.0|SYSTEM|2012-12-15 09:06:48.0|0||0|0||01
011865211|0|0|V||Y|N|SYSTEM|2012-12-15 09:12:25.0|SYSTEM|2012-12-15 09:12:25.0|0||0|0||01
011857973|0|0|V||Y|N|SYSTEM|2012-12-15 09:06:47.0|SYSTEM|2012-12-15 09:06:47.0|0||0|0||01
011857165|0|0|F||Y|N|SYSTEM|2012-12-15 09:06:16.0|SYSTEM|2012-12-15 09:06:16.0|0||0|0||01
011859886|0|0|F||Y|N|SYSTEM|2012-12-15 09:08:00.0|SYSTEM|2012-12-15 09:08:00.0|0||0|0||01
011864985|0|0|V||Y|N|SYSTEM|2012-12-15 09:12:14.0|SYSTEM|2012-12-15 09:12:14.0|0||0|0||01
011859731|0|0|V||Y|N|SYSTEM|2012-12-15 09:07:54.0|SYSTEM|2012-12-15 09:07:54.0|0||0|0||01
011857857|0|0|V||Y|N|SYSTEM|2012-12-15 09:06:42.0|SYSTEM|2012-12-15 09:06:42.0|0||0|0||01
011863087|0|0|V||Y|N|SYSTEM|2012-12-15 09:10:05.0|SYSTEM|2012-12-15 09:10:05.0|0||0|0||01
011857373|0|0|F||Y|N|SYSTEM|2012-12-15 09:06:24.0|SYSTEM|2012-12-15 09:06:24.0|0||0|0||01
011862530|0|0|F||Y|N|SYSTEM|2012-12-15 09:09:43.0|SYSTEM|2012-12-15 09:09:43.0|0||0|0||01
011857171|0|0|V||Y|N|SYSTEM|2012-12-15 09:06:17.0|SYSTEM|2012-12-15 09:06:17.0|0||0|0||01
011856715|0|0|F||Y|N|SYSTEM|2012-12-15 09:05:57.0|SYSTEM|2012-12-15 09:05:57.0|0||0|0||01
011854986|0|0|V||Y|N|SYSTEM|2012-12-15 09:04:50.0|SYSTEM|2012-12-15 09:04:50.0|0||0|0||01
011865032|0|0|V||Y|N|SYSTEM|2012-12-15 09:12:16.0|SYSTEM|2012-12-15 09:12:16.0|0||0|0||01
011860681|0|0|F||Y|N|SYSTEM|2012-12-15 09:08:30.0|SYSTEM|2012-12-15 09:08:30.0|0||0|0||01
011858837|0|0|F||Y|N|SYSTEM|2012-12-15 09:07:21.0|SYSTEM|2012-12-15 09:07:21.0|0||0|0||01
011860550|0|0|F||Y|N|SYSTEM|2012-12-15 09:08:26.0|SYSTEM|2012-12-15 09:08:26.0|0||0|0||01
011859136|0|0|V||Y|N|SYSTEM|2012-12-15 09:07:31.0|SYSTEM|2012-12-15 09:07:31.0|0||0|0||01
011860507|0|0|F||Y|N|SYSTEM|2012-12-15 09:08:25.0|SYSTEM|2012-12-15 09:08:25.0|0||0|0||01
011865184|0|0|V||Y|N|SYSTEM|2012-12-15 09:12:24.0|SYSTEM|2012-12-15 09:12:24.0|0||0|0||01
011864405|0|0|V||Y|N|SYSTEM|2012-12-15 09:11:52.0|SYSTEM|2012-12-15 09:11:52.0|0||0|0||01
011858374|0|0|F||Y|N|SYSTEM|2012-12-15 09:07:02.0|SYSTEM|2012-12-15 09:07:02.0|0||0|0||01
011858464|0|0|F||Y|N|SYSTEM|2012-12-15 09:07:05.0|SYSTEM|2012-12-15 09:07:05.0|0||0|0||01
011865137|0|0|V||Y|N|SYSTEM|2012-12-15 09:12:21.0|SYSTEM|2012-12-15 09:12:21.0|0||0|0||01
011856649|0|0|V||Y|N|SYSTEM|2012-12-15 09:05:55.0|SYSTEM|2012-12-15 09:05:55.0|0||0|0||01
011857523|0|0|F||Y|N|SYSTEM|2012-12-15 09:06:29.0|SYSTEM|2012-12-15 09:06:29.0|0||0|0||01
011857537|0|0|F||Y|N|SYSTEM|2012-12-15 09:06:30.0|SYSTEM|2012-12-15 09:06:30.0|0||0|0||01
011857525|0|0|F||Y|N|SYSTEM|2012-12-15 09:06:29.0|SYSTEM|2012-12-15 09:06:29.0|0||0|0||01
011857533|0|0|F||Y|N|SYSTEM|2012-12-15 09:06:30.0|SYSTEM|2012-12-15 09:06:30.0|0||0|0||01
011860034|0|0|V||Y|N|SYSTEM|2012-12-15 09:08:05.0|SYSTEM|2012-12-15 09:08:05.0|0||0|0||01
011857203|0|0|F||Y|N|SYSTEM|2012-12-15 09:06:18.0|SYSTEM|2012-12-15 09:06:18.0|0||0|0||01
011857213|0|0|F||Y|N|SYSTEM|2012-12-15 09:06:19.0|SYSTEM|2012-12-15 09:06:19.0|0||0|0||01
011856314|0|0|F||Y|N|SYSTEM|2012-12-15 09:05:42.0|SYSTEM|2012-12-15 09:05:42.0|0||0|0||01
011855939|0|0|V||Y|N|SYSTEM|2012-12-15 09:05:28.0|SYSTEM|2012-12-15 09:05:28.0|0||0|0||01
011864891|0|0|V||Y|N|SYSTEM|2012-12-15 09:12:10.0|SYSTEM|2012-12-15 09:12:10.0|0||0|0||01
011861355|0|0|V||Y|N|SYSTEM|2012-12-15 09:08:58.0|SYSTEM|2012-12-15 09:08:58.0|0||0|0||01
011857332|0|0|F||Y|N|SYSTEM|2012-12-15 09:06:23.0|SYSTEM|2012-12-15 09:06:23.0|0||0|0||01
011855484|0|0|F||Y|N|SYSTEM|2012-12-15 09:05:12.0|SYSTEM|2012-12-15 09:05:12.0|0||0|0||01
011858158|0|0|F||Y|N|SYSTEM|2012-12-15 09:06:53.0|SYSTEM|2012-12-15 09:06:53.0|0||0|0||01
011863990|0|0|F||Y|N|SYSTEM|2012-12-15 09:10:44.0|SYSTEM|2012-12-15 09:10:44.0|0||0|0||01
011858207|0|0|V||Y|N|SYSTEM|2012-12-15 09:06:55.0|SYSTEM|2012-12-15 09:06:55.0|0||0|0||01
011858205|0|0|V||Y|N|SYSTEM|2012-12-15 09:06:55.0|SYSTEM|2012-12-15 09:06:55.0|0||0|0||01
011860853|0|0|V||Y|N|SYSTEM|2012-12-15 09:08:37.0|SYSTEM|2012-12-15 09:08:37.0|0||0|0||01
011860488|0|0|F||Y|N|SYSTEM|2012-12-15 09:08:24.0|SYSTEM|2012-12-15 09:08:24.0|0||0|0||01
011855124|0|0|F||Y|N|SYSTEM|2012-12-15 09:04:57.0|SYSTEM|2012-12-15 09:04:57.0|0||0|0||01
011860624|0|0|F||Y|N|SYSTEM|2012-12-15 09:08:29.0|SYSTEM|2012-12-15 09:08:29.0|0||0|0||01
011860481|0|0|F||Y|N|SYSTEM|2012-12-15 09:08:24.0|SYSTEM|2012-12-15 09:08:24.0|0||0|0||01
011858575|0|0|F||Y|N|SYSTEM|2012-12-15 09:07:09.0|SYSTEM|2012-12-15 09:07:09.0|0||0|0||01
011855118|0|0|F||Y|N|SYSTEM|2012-12-15 09:04:57.0|SYSTEM|2012-12-15 09:04:57.0|0||0|0||01
011855922|0|0|V||Y|N|SYSTEM|2012-12-15 09:05:28.0|SYSTEM|2012-12-15 09:05:28.0|0||0|0||01
011859698|0|0|V||Y|N|SYSTEM|2012-12-15 09:07:53.0|SYSTEM|2012-12-15 09:07:53.0|0||0|0||01
011855155|0|0|F||Y|N|SYSTEM|2012-12-15 09:04:58.0|SYSTEM|2012-12-15 09:04:58.0|0||0|0||01
011854828|0|0|F||Y|N|SYSTEM|2012-12-15 09:04:45.0|SYSTEM|2012-12-15 09:04:45.0|0||0|0||01
011855174|0|0|F||Y|N|SYSTEM|2012-12-15 09:04:59.0|SYSTEM|2012-12-15 09:04:59.0|0||0|0||01
011855312|0|0|V||Y|N|SYSTEM|2012-12-15 09:05:05.0|SYSTEM|2012-12-15 09:05:05.0|0||0|0||01
011855704|0|0|V||Y|N|SYSTEM|2012-12-15 09:05:21.0|SYSTEM|2012-12-15 09:05:21.0|0||0|0||01
011855757|0|0|F||Y|N|SYSTEM|2012-12-15 09:05:22.0|SYSTEM|2012-12-15 09:05:22.0|0||0|0||01
011862265|0|0|V||Y|N|SYSTEM|2012-12-15 09:09:32.0|SYSTEM|2012-12-15 09:09:32.0|0||0|0||01
011860066|0|0|V||Y|N|SYSTEM|2012-12-15 09:08:07.0|SYSTEM|2012-12-15 09:08:07.0|0||0|0||01
011865439|0|0|V||Y|N|SYSTEM|2012-12-15 09:12:32.0|SYSTEM|2012-12-15 09:12:32.0|0||0|0||01
011860146|0|0|F||Y|N|SYSTEM|2012-12-15 09:08:10.0|SYSTEM|2012-12-15 09:08:10.0|0||0|0||01
011859027|0|0|V||Y|N|SYSTEM|2012-12-15 09:07:28.0|SYSTEM|2012-12-15 09:07:28.0|0||0|0||01
011859704|0|0|F||Y|N|SYSTEM|2012-12-15 09:07:53.0|SYSTEM|2012-12-15 09:07:53.0|0||0|0||01
011859750|0|0|F||Y|N|SYSTEM|2012-12-15 09:07:55.0|SYSTEM|2012-12-15 09:07:55.0|0||0|0||01
011856118|0|0|F||Y|N|SYSTEM|2012-12-15 09:05:34.0|SYSTEM|2012-12-15 09:05:34.0|0||0|0||01
011856831|0|0|V||Y|N|SYSTEM|2012-12-15 09:06:03.0|SYSTEM|2012-12-15 09:06:03.0|0||0|0||01
011864145|0|0|V||Y|N|SYSTEM|2012-12-15 09:10:51.0|SYSTEM|2012-12-15 09:10:51.0|0||0|0||01
011855635|0|0|F||Y|N|SYSTEM|2012-12-15 09:05:18.0|SYSTEM|2012-12-15 09:05:18.0|0||0|0||01
011856830|0|0|V||Y|N|SYSTEM|2012-12-15 09:06:03.0|SYSTEM|2012-12-15 09:06:03.0|0||0|0||01
011858261|0|0|V||Y|N|SYSTEM|2012-12-15 09:06:57.0|SYSTEM|2012-12-15 09:06:57.0|0||0|0||01
011864453|0|0|V||Y|N|SYSTEM|2012-12-15 09:11:54.0|SYSTEM|2012-12-15 09:11:54.0|0||0|0||01
011864910|0|0|V||Y|N|SYSTEM|2012-12-15 09:12:11.0|SYSTEM|2012-12-15 09:12:11.0|0||0|0||01
011856126|0|0|F||Y|N|SYSTEM|2012-12-15 09:05:35.0|SYSTEM|2012-12-15 09:05:35.0|0||0|0||01
011855426|0|0|V||Y|N|SYSTEM|2012-12-15 09:05:09.0|SYSTEM|2012-12-15 09:05:09.0|0||0|0||01
011864960|0|0|V||Y|N|SYSTEM|2012-12-15 09:12:13.0|SYSTEM|2012-12-15 09:12:13.0|0||0|0||01
011864560|0|0|V||Y|N|SYSTEM|2012-12-15 09:11:58.0|SYSTEM|2012-12-15 09:11:58.0|0||0|0||01
011858578|0|0|F||Y|N|SYSTEM|2012-12-15 09:07:09.0|SYSTEM|2012-12-15 09:07:09.0|0||0|0||01
011856286|0|0|F||Y|N|SYSTEM|2012-12-15 09:05:41.0|SYSTEM|2012-12-15 09:05:41.0|0||0|0||01
011863132|0|0|V||Y|N|SYSTEM|2012-12-15 09:10:07.0|SYSTEM|2012-12-15 09:10:07.0|0||0|0||01
011860259|0|0|F||Y|N|SYSTEM|2012-12-15 09:08:15.0|SYSTEM|2012-12-15 09:08:15.0|0||0|0||01
011854959|0|0|V||Y|N|SYSTEM|2012-12-15 09:04:50.0|SYSTEM|2012-12-15 09:04:50.0|0||0|0||01
